,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,time_signature,cluster
19381,52eIcoLUM25zbQupAZYoFh,0.624,0.74,-8.445,0.0481,0.00529,0.000224,0.246,172.089,4,24
19382,4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,0.551,-7.231,0.132,0.141,0.0,0.392,143.008,4,24
19383,5aIVCx5tnk0ntmdiinnYvw,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.519,117.187,4,19
19384,2IGMVunIBsBLtEQyoI1Mu7,0.868,0.538,-8.603,0.174,0.269,3.34e-06,0.732,99.968,4,4
19385,7K3BhSpAxZBznislvUMVtn,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,4,15
19386,0PAcdVzhPO4gq1Iym9ESnK,0.656,0.757,-5.775,0.0308,0.492,0.0,0.429,139.971,4,19
19387,2ue12T2b9JXlErJJ6NSs8W,0.683,0.848,-5.16,0.211,0.0271,0.0,0.549,145.125,4,9
19388,7gaA3wERFkFkgivjwbSvkG,0.788,0.758,-6.513,0.0505,0.198,8.5e-05,0.823,119.008,4,27
19389,6uTPdRrEDeH8Fyg5L5qmeU,0.781,0.567,-7.857,0.0969,0.0504,0.0,0.0743,121.964,4,19
19390,0QosomGFiJYOxj2ViZfqng,0.69,0.543,-6.752,0.0364,0.0723,0.0291,0.376,88.004,4,19
19391,1Lo0QY9cvc8sUB2vnIOxDT,0.712,0.603,-5.52,0.0262,0.186,0.0,0.67,97.994,4,19
19392,1Iq8oo9XkmmvCQiGOfORiz,0.596,0.658,-7.346,0.036,0.0504,0.0,0.176,100.012,4,19
19393,0R6NfOiLzLj4O5VbYSJAjf,0.751,0.819,-4.372,0.0409,0.255,0.0,0.697,131.842,3,3
19394,587Ks4sb6Wd2qRVS5i9fdW,0.848,0.725,-9.595,0.457,0.34,0.0,0.167,97.032,4,13
19395,47Xj8eIAp7hYOOqArmkqZE,0.615,0.451,-6.019,0.0272,0.796,0.0,0.658,141.947,4,14
19396,7MSWxMumjz6lHj7oRApNbg,0.353,0.77,-11.066,0.0493,0.0016,0.598,0.224,145.225,4,7
19397,5ZJGv7aGdIr9IGpxzSG18T,0.736,0.769,-5.546,0.258,0.027,0.0,0.388,137.947,4,4
19398,2gT2iF1YK5r54A2PDEXVv8,0.518,0.557,-4.839,0.0332,0.0258,2.46e-06,0.216,111.865,3,3
19399,0WIv5qV41y6YjjB9V1biuC,0.785,0.47,-6.42,0.0329,0.137,1.12e-06,0.0569,120.006,4,19
19400,1yeB8MUNeLo9Ek1UEpsyz6,0.645,0.729,-4.56,0.0528,0.0377,0.0,0.142,146.01,4,0
19401,6wf7Yu7cxBSPrRlWeSeK0Q,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,4,18
19402,0eBFgRxyVSeuT4iyrbukdn,0.708,0.731,-4.872,0.0345,0.0189,4.47e-06,0.379,116.975,4,19
19403,6XaJfhwof7qIgbbXO5tIQI,0.685,0.61,-5.36,0.0343,0.00348,0.00054,0.464,107.999,4,19
19404,2kE2HFBFkJ0VMw3igxYohz,0.65,0.689,-3.543,0.0449,0.0878,0.0,0.294,136.03,4,19
19405,2Zo1PcszsT9WQ0ANntJbID,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,4,27
19406,4w2Furap0ZzaiK4J14E9sR,0.967,0.545,-6.647,0.207,0.0403,0.000195,0.311,122.101,4,4
19407,0cVyQfDyRnMJ0V3rjjdlU3,0.85,0.699,-3.292,0.0776,0.152,0.0,0.915,114.481,4,27
19408,4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,-6.747,0.0903,0.119,0.0,0.22,130.001,4,19
19409,1a73gcEg6h6Re6hHXoVltJ,0.928,0.458,-6.751,0.187,0.0175,0.000446,0.242,144.995,4,4
19410,07on0OB2cdPt79IFsgdRUy,0.502,0.771,-4.246,0.032,0.0123,1.82e-05,0.557,157.978,4,21
19411,0J1YRLYhTG1MBosjidD7OI,0.753,0.669,-4.914,0.104,0.0378,0.0,0.584,140.948,4,19
19412,11C4y2Yz1XbHmaQwO06s9f,0.671,0.845,-4.93,0.048,0.0207,0.0,0.775,110.056,4,27
19413,6UoKX6uLJwhsnyTp5k5StP,0.512,0.709,-5.766,0.0329,0.0415,4.25e-06,0.261,97.981,4,10
19414,7aqfrAY2p9BUSiupwk3svU,0.47,0.64,-7.779,0.32,0.0277,0.0,0.248,163.92,4,9
19415,1udwFobQ1JoOdWPQrp2b6u,0.575,0.56,-7.302,0.478,0.173,0.0,0.471,75.956,4,13
19416,5ya0TmUQw2wHMkq36rPsnd,0.461,0.887,-4.871,0.0429,0.000219,0.0,0.411,95.964,4,0
19417,30LZU3ReFIndjHLfaahreM,0.564,0.612,-5.018,0.0248,0.382,0.0,0.146,83.03,3,3
19418,1o8Z7GD1CeOaVBEyuzu4HO,0.481,0.539,-7.865,0.108,0.551,0.00539,0.621,153.277,4,15
19419,73NzYbpaYvQ7JfpjztFESL,0.662,0.77,-4.887,0.0367,0.0875,0.0,0.769,132.057,4,5
19420,3vkCueOmm7xQDoJ17W1Pm3,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,4,18
19421,5XVdHRf4CAJ2Jm0uMIy5qY,0.778,0.835,-3.598,0.0767,0.152,0.0,0.666,140.082,4,27
19422,4E63weMCaNZuGPEFMnuEi8,0.821,0.575,-6.57,0.0589,0.173,0.000242,0.611,136.962,4,19
19423,5mjYQaktjmjcMKcUIcqz4s,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,4,15
19424,2yUzr8Sr6ldG8vmHhZwTnz,0.678,0.758,-6.524,0.227,0.00495,0.0,0.318,165.423,4,9
19425,7CyPwkp0oE8Ro9Dd5CUDjW,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.202,87.51,4,10
19426,4HMop4Re0iucehmF7mgV27,0.718,0.417,-13.02,0.0502,0.435,8.73e-05,0.749,138.811,4,23
19427,09hVlIVHtEE1nLUv6YGZiW,0.461,0.718,-5.627,0.0666,0.139,1.66e-05,0.334,162.187,4,21
19428,5Se32hEA9raeboZerywxka,0.465,0.7,-5.163,0.0893,0.203,0.0,0.276,120.854,4,0
19429,6CvTEtGagmzQvkUzzyKR9k,0.815,0.741,-6.04,0.0569,0.0277,0.0183,0.591,125.031,4,27
19430,05WVKTdZhlIMX4qqMLuo0f,0.72,0.88,-2.834,0.101,0.0562,0.06,0.463,180.011,4,21
19431,73zawW1ttszLRgT9By826D,0.498,0.764,-5.006,0.0309,0.123,3.07e-05,0.489,147.984,4,0
19432,2YSzYUF3jWqb9YP9VXmpjE,0.663,0.67,-8.399,0.271,0.0464,8.92e-05,0.138,136.952,4,9
19433,4l5w5qGInIhwfvpYmPIYdK,0.457,0.725,-5.979,0.0318,8.66e-05,0.000126,0.318,141.936,4,0
19434,4MjDJD8cW7iVeWInc2Bdyj,0.787,0.621,-5.009,0.068,0.15,0.000402,0.13,139.056,4,19
19435,1xWkeSPhf3bZqHY7Ncz8vp,0.731,0.667,-7.928,0.0815,0.134,0.0,0.485,123.042,4,19
